Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Weakness,Kalamazoo,229,Thomas_Cook,1.1875,5.5625,0.528,P&R Roll Man,0.028,0,
Offensive,Weakness,MSOE,165,Tegan_Miles,10.38461538,27.38461538,0.989,P&R Roll Man,0.103,0.821,0.429
Offensive,Weakness,MSOE,165,Tegan_Miles,10.38461538,27.38461538,0.989,Miscellaneous,0.055,0.4,0
Offensive,Weakness,MSOE,165,Tegan_Miles,10.38461538,27.38461538,0.989,Spot Up,0.048,0.846,0.333
Offensive,Weakness,MSOE,165,Tegan_Miles,10.38461538,27.38461538,0.989,Post-Up,0.465,0.921,0.539
Offensive,Weakness,MSOE,165,Tegan_Miles,10.38461538,27.38461538,0.989,Transition,0.04,0.909,0.667
Offensive,Weakness,Rose-Hulman,297,Taylor_Heil,1,3.5,0.8,Cut,0.2,0,0
Offensive,Weakness,Rose-Hulman,297,Taylor_Heil,1,3.5,0.8,Miscellaneous,0.2,0,
Offensive,Weakness,Rose-Hulman,297,Taylor_Heil,1,3.5,0.8,Post-Up,0.2,0,0
Offensive,Weakness,Roosevelt,178,Tariq_Archibald,2,3,1,Miscellaneous,0.5,0,
Offensive,Weakness,UWPlatteville,268,Tanner_Hudziak,2.071428571,2.285714286,1.45,Transition,0.05,0,
Offensive,Weakness,UWPlatteville,268,Tanner_Hudziak,2.071428571,2.285714286,1.45,Miscellaneous,0.3,0.333,1
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Cut,0.025,0.75,0.375
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Hand Off,0.022,0.286,0.143
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Miscellaneous,0.115,0.583,0.5
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Spot Up,0.309,0.722,0.359
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Offensive Rebounds (put backs),0.013,0.5,0.25
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Isolation,0.048,0.667,0.308
Offensive,Weakness,Kalamazoo,228,Tanner_Blyly,9.52,30.2,0.764,Off Screen,0.067,0.714,0.294
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,P&R Ball Handler,0.018,0,0
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,Offensive Rebounds (put backs),0.027,0.667,0.5
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,Spot Up,0.523,0.586,0.204
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,Off Screen,0.018,0,0
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,Isolation,0.018,0,0
Offensive,Weakness,Carthage,31,Steve_Leazer,3.04,16.48,0.685,Hand Off,0.009,0,0
Offensive,Weakness,Rose-Hulman,296,Stephen_Schueth,5.666666667,24.44444444,0.87,Cut,0.051,0.222,0.2
Offensive,Weakness,Rose-Hulman,296,Stephen_Schueth,5.666666667,24.44444444,0.87,Off Screen,0.113,0.75,0.316
Offensive,Weakness,Rose-Hulman,296,Stephen_Schueth,5.666666667,24.44444444,0.87,P&R Ball Handler,0.096,0.588,0.273
Offensive,Weakness,Rose-Hulman,296,Stephen_Schueth,5.666666667,24.44444444,0.87,Miscellaneous,0.107,0.789,0
Offensive,Weakness,EastWest,100,Stanley_Thomas,3,14,0.545,Offensive Rebounds (put backs),0.273,0,0
Offensive,Weakness,EastWest,100,Stanley_Thomas,3,14,0.545,Post-Up,0.364,0,0
Offensive,Weakness,GustavusAdolphus,310,Spencer_Tollefson,4.125,16.625,0.737,Offensive Rebounds (put backs),0.03,0,0
Offensive,Weakness,GustavusAdolphus,310,Spencer_Tollefson,4.125,16.625,0.737,Miscellaneous,0.098,0.385,0
Offensive,Weakness,GustavusAdolphus,310,Spencer_Tollefson,4.125,16.625,0.737,Post-Up,0.038,0.6,0.333
Offensive,Weakness,GustavusAdolphus,310,Spencer_Tollefson,4.125,16.625,0.737,Cut,0.12,0.625,0.364
Offensive,Weakness,WheatonIL,208,Spencer_Peterson,4.958333333,14.45833333,0.907,Off Screen,0.062,0.375,0.167
Offensive,Weakness,WheatonIL,208,Spencer_Peterson,4.958333333,14.45833333,0.907,Hand Off,0.008,0,0
Offensive,Weakness,WheatonIL,208,Spencer_Peterson,4.958333333,14.45833333,0.907,Post-Up,0.109,0.643,0.444
Offensive,Weakness,WheatonIL,208,Spencer_Peterson,4.958333333,14.45833333,0.907,Miscellaneous,0.093,0.833,0
Offensive,Weakness,WheatonIL,208,Spencer_Peterson,4.958333333,14.45833333,0.907,Spot Up,0.341,0.659,0.289
Offensive,Weakness,OlivetCollege,283,Sirafino_Davis,2.173913043,13.95652174,0.75,P&R Roll Man,0.083,0.5,0.2
Offensive,Weakness,OlivetCollege,283,Sirafino_Davis,2.173913043,13.95652174,0.75,Post-Up,0.042,0,0
Offensive,Weakness,OlivetCollege,283,Sirafino_Davis,2.173913043,13.95652174,0.75,Offensive Rebounds (put backs),0.236,0.706,0.385
