team_name,number_of_games,team_poss,opp_poss,off_adjustment_factor,def_adjustment_factor,Format,Type,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Strength,51,Brad_Hund,8.642857143,22.07142857,0.907,Transition,0.05,1,0.6
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Strength,50,Austin_Dyer,0.571428571,5.428571429,0.333,Offensive Rebounds (put backs),0.167,2,1
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,67,Scott_Gasik,3.5,7,1.167,P&R Ball Handler,0.111,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,67,Scott_Gasik,3.5,7,1.167,P&R Roll Man,0.167,1,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,67,Scott_Gasik,3.5,7,1.167,Transition,0.167,1,1
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,67,Scott_Gasik,3.5,7,1.167,Off Screen,0.056,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,66,Michael_Fiorito,5.071428571,15.5,0.771,Transition,0.104,0.5,0.167
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,66,Michael_Fiorito,5.071428571,15.5,0.771,Miscellaneous,0.135,0.538,1
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,66,Michael_Fiorito,5.071428571,15.5,0.771,Cut,0.01,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,66,Michael_Fiorito,5.071428571,15.5,0.771,Offensive Rebounds (put backs),0.01,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,66,Michael_Fiorito,5.071428571,15.5,0.771,P&R Ball Handler,0.24,0.435,0.2
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,Post-Up,0.011,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,P&R Ball Handler,0.116,0.364,0.286
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,Hand Off,0.032,0.333,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,Miscellaneous,0.105,0.6,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,Off Screen,0.042,0.5,0.25
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,65,Michael_Drew,5.285714286,19.28571429,0.779,Spot Up,0.295,0.643,0.292
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Miscellaneous,0.096,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Hand Off,0.014,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Transition,0.219,0.25,0.167
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Cut,0.082,0.333,0.2
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,P&R Ball Handler,0.137,0.3,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,63,Kameron_Williams,1.666666667,8.333333333,0.556,Miscellaneous,0.111,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,63,Kameron_Williams,1.666666667,8.333333333,0.556,Post-Up,0.111,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,63,Kameron_Williams,1.666666667,8.333333333,0.556,Transition,0.444,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,62,Jordan_Venters,3,3.2,1,Hand Off,0.133,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,62,Jordan_Venters,3,3.2,1,Miscellaneous,0.133,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,62,Jordan_Venters,3,3.2,1,Isolation,0.067,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,62,Jordan_Venters,3,3.2,1,Off Screen,0.067,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,60,Jon_Anderson,12.78571429,20.78571429,1.053,Miscellaneous,0.059,0.7,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,60,Jon_Anderson,12.78571429,20.78571429,1.053,Isolation,0.006,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,60,Jon_Anderson,12.78571429,20.78571429,1.053,Spot Up,0.059,0.5,0.25
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,60,Jon_Anderson,12.78571429,20.78571429,1.053,Post-Up,0.429,1.027,0.51
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,59,Jan_Siegien,4,12.75,0.773,Hand Off,0.045,0.667,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,59,Jan_Siegien,4,12.75,0.773,Off Screen,0.091,0.5,0.167
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,59,Jan_Siegien,4,12.75,0.773,P&R Roll Man,0.061,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,59,Jan_Siegien,4,12.75,0.773,Miscellaneous,0.061,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,59,Jan_Siegien,4,12.75,0.773,Isolation,0.015,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,57,Dylan_Murdock,0.4,3.8,0.667,Spot Up,0.333,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,57,Dylan_Murdock,0.4,3.8,0.667,Miscellaneous,0.333,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,56,Craig_Engle,4.333333333,18.5,0.778,P&R Ball Handler,0.16,0.385,0.286
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,56,Craig_Engle,4.333333333,18.5,0.778,Isolation,0.012,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,56,Craig_Engle,4.333333333,18.5,0.778,Transition,0.16,0.692,0.3
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,56,Craig_Engle,4.333333333,18.5,0.778,Off Screen,0.074,0.333,0.2
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,55,Corey_Davis,12.71428571,24.14285714,0.789,Offensive Rebounds (put backs),0.037,0.444,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,55,Corey_Davis,12.71428571,24.14285714,0.789,Miscellaneous,0.12,0.414,0.25
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,55,Corey_Davis,12.71428571,24.14285714,0.789,Spot Up,0.107,0.731,0.35
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,55,Corey_Davis,12.71428571,24.14285714,0.789,Off Screen,0.008,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,55,Corey_Davis,12.71428571,24.14285714,0.789,Hand Off,0.017,0.75,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,54,Cooper_Kabela,3,10.85714286,0.935,Transition,0.304,0.643,0.375
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,54,Cooper_Kabela,3,10.85714286,0.935,Isolation,0.022,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,54,Cooper_Kabela,3,10.85714286,0.935,Offensive Rebounds (put backs),0.087,0.75,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,54,Cooper_Kabela,3,10.85714286,0.935,Spot Up,0.217,0.8,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,53,Cody_Carter,2.615384615,11,0.733,P&R Roll Man,0.167,0.5,0.222
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,53,Cody_Carter,2.615384615,11,0.733,Hand Off,0.017,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,53,Cody_Carter,2.615384615,11,0.733,P&R Ball Handler,0.033,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,53,Cody_Carter,2.615384615,11,0.733,Miscellaneous,0.133,0.375,1
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,Miscellaneous,0.093,0.154,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,Hand Off,0.007,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,Spot Up,0.214,0.8,0.32
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,P&R Ball Handler,0.029,0.5,0.333
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,Post-Up,0.243,0.735,0.462
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,51,Brad_Hund,8.642857143,22.07142857,0.907,P&R Roll Man,0.05,0.857,0.75
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,50,Austin_Dyer,0.571428571,5.428571429,0.333,Miscellaneous,0.083,0,
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,50,Austin_Dyer,0.571428571,5.428571429,0.333,Isolation,0.167,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,50,Austin_Dyer,0.571428571,5.428571429,0.333,Post-Up,0.167,0,0
CornellCollege,14,80.71428571,81.42857143,0.979733753,0.979138653,Offensive,Weakness,50,Austin_Dyer,0.571428571,5.428571429,0.333,P&R Roll Man,0.417,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,Cut,0.097,1.024,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,Offensive Rebounds (put backs),0.03,1.308,0.636
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,Isolation,0.081,0.914,0.448
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,P&R Roll Man,0.078,0.971,0.414
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,Transition,0.143,0.952,0.46
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,81,Tim_Robertson,14.79166667,25.625,0.843,P&R Ball Handler,0.021,0.889,0.4
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,80,Sean_Ek,2.411764706,13.11764706,0.726,Hand Off,0.048,1.667,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,80,Sean_Ek,2.411764706,13.11764706,0.726,Off Screen,0.016,3,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,80,Sean_Ek,2.411764706,13.11764706,0.726,P&R Ball Handler,0.274,0.824,0.4
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,80,Sean_Ek,2.411764706,13.11764706,0.726,Transition,0.258,0.938,0.667
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,79,Rory_Cunningham,1.833333333,7.25,0.629,P&R Roll Man,0.143,1,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,79,Rory_Cunningham,1.833333333,7.25,0.629,Transition,0.057,1.5,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,79,Rory_Cunningham,1.833333333,7.25,0.629,Offensive Rebounds (put backs),0.086,0.667,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,78,Nick_LaVere,4.916666667,18.16666667,0.819,Cut,0.056,1,0.6
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,78,Nick_LaVere,4.916666667,18.16666667,0.819,Transition,0.347,1.08,0.548
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,77,Marin_Bandalo,2,3,1.333,Post-Up,0.333,2,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,77,Marin_Bandalo,2,3,1.333,Transition,0.333,2,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Hand Off,0.041,1.071,0.545
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Post-Up,0.038,1.231,0.7
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Isolation,0.059,1.05,0.467
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Spot Up,0.142,1.208,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Transition,0.169,1.105,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Offensive Rebounds (put backs),0.036,1.5,0.8
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,75,Jackson_Smith,5.56,13.48,0.814,Hand Off,0.03,1.2,0.6
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,75,Jackson_Smith,5.56,13.48,0.814,Offensive Rebounds (put backs),0.054,0.889,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,75,Jackson_Smith,5.56,13.48,0.814,P&R Ball Handler,0.066,0.909,0.429
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,75,Jackson_Smith,5.56,13.48,0.814,Spot Up,0.389,1.046,0.414
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,74,Isaac_Moore,5.684210526,17.26315789,0.834,Cut,0.041,1,0.4
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,74,Isaac_Moore,5.684210526,17.26315789,0.834,Hand Off,0.034,1.6,0.667
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,74,Isaac_Moore,5.684210526,17.26315789,0.834,Spot Up,0.386,1,0.358
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,74,Isaac_Moore,5.684210526,17.26315789,0.834,Offensive Rebounds (put backs),0.048,0.857,0.333
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,74,Isaac_Moore,5.684210526,17.26315789,0.834,Transition,0.207,0.967,0.462
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,73,Domenic_Aiello,7.4,17.96,0.81,Spot Up,0.243,1.073,0.4
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,73,Domenic_Aiello,7.4,17.96,0.81,Hand Off,0.031,0.857,0.286
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,73,Domenic_Aiello,7.4,17.96,0.81,P&R Ball Handler,0.239,1.037,0.553
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,72,Dennis_Handy,2.695652174,13.34782609,0.614,Offensive Rebounds (put backs),0.03,2,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,72,Dennis_Handy,2.695652174,13.34782609,0.614,Transition,0.218,0.955,0.6
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,72,Dennis_Handy,2.695652174,13.34782609,0.614,Hand Off,0.079,0.625,0.25
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,Off Screen,0.007,2,
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,P&R Roll Man,0.125,0.706,0.286
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,Offensive Rebounds (put backs),0.147,0.6,0.286
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,Post-Up,0.162,0.545,0.25
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,Isolation,0.022,0.667,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,71,Connor_Dartt,2.6,14.32,0.507,Spot Up,0.184,0.68,0.318
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,70,Arrin_Westbrook,2.1,4.6,0.75,Off Screen,0.071,1,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,70,Arrin_Westbrook,2.1,4.6,0.75,Offensive Rebounds (put backs),0.071,1,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,70,Arrin_Westbrook,2.1,4.6,0.75,Isolation,0.107,1.333,0.667
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,70,Arrin_Westbrook,2.1,4.6,0.75,Hand Off,0.071,2,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Transition,0.184,0.885,0.533
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,P&R Ball Handler,0.028,1.25,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Post-Up,0.071,1,0.625
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Offensive Rebounds (put backs),0.057,1.5,0.667
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Off Screen,0.014,1.5,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Cut,0.135,1.632,0.778
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,68,Andrew_Wojcik,2.6875,6.9375,0.754,Off Screen,0.105,1,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,68,Andrew_Wojcik,2.6875,6.9375,0.754,Spot Up,0.281,1.188,0.462
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Strength,68,Andrew_Wojcik,2.6875,6.9375,0.754,Hand Off,0.07,1.5,0.75
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,81,Tim_Robertson,14.79166667,25.625,0.843,Miscellaneous,0.035,0.533,0.333
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,81,Tim_Robertson,14.79166667,25.625,0.843,Hand Off,0.018,0.5,0.167
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,81,Tim_Robertson,14.79166667,25.625,0.843,Post-Up,0.281,0.795,0.367
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,81,Tim_Robertson,14.79166667,25.625,0.843,Spot Up,0.168,0.712,0.34
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,81,Tim_Robertson,14.79166667,25.625,0.843,Off Screen,0.048,0.619,0.3
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,80,Sean_Ek,2.411764706,13.11764706,0.726,Spot Up,0.274,0.353,0.143
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,80,Sean_Ek,2.411764706,13.11764706,0.726,Miscellaneous,0.129,0.25,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,79,Rory_Cunningham,1.833333333,7.25,0.629,Cut,0.229,0.5,0.25
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,79,Rory_Cunningham,1.833333333,7.25,0.629,Spot Up,0.314,0.545,0.273
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,79,Rory_Cunningham,1.833333333,7.25,0.629,Miscellaneous,0.143,0.4,
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,79,Rory_Cunningham,1.833333333,7.25,0.629,Post-Up,0.029,0,
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Hand Off,0.035,0.8,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Offensive Rebounds (put backs),0.021,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,P&R Ball Handler,0.139,0.75,0.333
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Spot Up,0.292,0.714,0.3
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,P&R Roll Man,0.007,0,
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Off Screen,0.007,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Miscellaneous,0.069,0.5,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Post-Up,0.007,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,78,Nick_LaVere,4.916666667,18.16666667,0.819,Isolation,0.021,0.667,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,77,Marin_Bandalo,2,3,1.333,Spot Up,0.333,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,76,Jonny_Woolf,14.69565217,28.43478261,0.982,P&R Ball Handler,0.314,0.972,0.521
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Miscellaneous,0.068,0.13,1
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Off Screen,0.109,0.838,0.343
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,76,Jonny_Woolf,14.69565217,28.43478261,0.982,Cut,0.024,0.5,0.167
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Miscellaneous,0.042,0.571,0.5
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Off Screen,0.042,0.143,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,P&R Roll Man,0.012,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Transition,0.257,0.767,0.375
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Cut,0.072,0.333,0.125
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Post-Up,0.03,0.4,0.25
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,75,Jackson_Smith,5.56,13.48,0.814,Isolation,0.006,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,Isolation,0.021,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,Post-Up,0.041,0.667,0.333
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,P&R Roll Man,0.117,0.471,0.2
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,P&R Ball Handler,0.021,0.667,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,Miscellaneous,0.048,0,
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,74,Isaac_Moore,5.684210526,17.26315789,0.834,Off Screen,0.034,0.4,0.2
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,73,Domenic_Aiello,7.4,17.96,0.81,Offensive Rebounds (put backs),0.004,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,73,Domenic_Aiello,7.4,17.96,0.81,Cut,0.004,0,0
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,73,Domenic_Aiello,7.4,17.96,0.81,Isolation,0.119,0.704,0.3
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,73,Domenic_Aiello,7.4,17.96,0.81,Off Screen,0.066,0.333,0.143
DominicanIL,25,80.68,83.04,0.979317583,0.998515292,Offensive,Weakness,73,Domenic_Aiello,7.4,17.96,0.81,Transition,0.208,0.574,0.321
