Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Defensive,Weakness,MoodyBible,142,Jonathan_Raub,4.75,13.75,1,Off Screen,0.083,2,1
Defensive,Weakness,Knox,133,Jonathan_Damota,12.05882353,27.76470588,0.79,Isolation,0.059,0.857,0.5
Defensive,Weakness,Knox,133,Jonathan_Damota,12.05882353,27.76470588,0.79,P&R Roll Man,0.025,1,0.333
Defensive,Weakness,Knox,133,Jonathan_Damota,12.05882353,27.76470588,0.79,Off Screen,0.092,1.182,0.444
Defensive,Weakness,Knox,133,Jonathan_Damota,12.05882353,27.76470588,0.79,Spot Up,0.63,0.8,0.314
Defensive,Weakness,MoodyBible,141,Jonah_Wilson,3.4,9.8,0.737,Off Screen,0.158,2,0.667
Defensive,Weakness,MoodyBible,141,Jonah_Wilson,3.4,9.8,0.737,Spot Up,0.474,0.778,0.375
Defensive,Weakness,CornellCollege,60,Jon_Anderson,12.78571429,20.78571429,0.726,Post-Up,0.607,0.961,0.5
Defensive,Weakness,CornellCollege,60,Jon_Anderson,12.78571429,20.78571429,0.726,Isolation,0.048,1.5,0.667
Defensive,Weakness,Knox,132,John_Tsahageas,0.4,2.1,0.875,Spot Up,0.25,1.5,1
Defensive,Weakness,Knox,132,John_Tsahageas,0.4,2.1,0.875,Isolation,0.25,1,1
Defensive,Weakness,Knox,132,John_Tsahageas,0.4,2.1,0.875,Post-Up,0.25,1,1
Defensive,Weakness,OlivetCollege,279,John_Mcadoo,3.740740741,24.11111111,0.968,P&R Roll Man,0.016,2,1
Defensive,Weakness,OlivetCollege,279,John_Mcadoo,3.740740741,24.11111111,0.968,Spot Up,0.571,1.125,0.426
Defensive,Weakness,Rose-Hulman,288,John_Czarnecki,10.33333333,24.62962963,0.915,Hand Off,0.012,1,0.5
Defensive,Weakness,Rose-Hulman,288,John_Czarnecki,10.33333333,24.62962963,0.915,Isolation,0.043,1.143,0.571
